signal_name,type,fanin,fanin_verb,Fanout,fanout_verb,loop,length,hier_level,size,tag
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[45],3,1,58,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[46],3,1,58,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[47],3,1,53,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[48],3,1,76,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[49],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[4],3,1,78,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[50],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[51],3,1,59,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[52],3,1,70,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[53],3,1,65,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[54],3,1,57,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[55],3,1,53,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[56],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[57],3,1,60,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[58],3,1,68,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[59],3,1,58,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[5],3,1,72,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[60],3,1,64,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[61],3,1,54,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[62],3,1,54,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[63],3,1,51,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[64],3,1,82,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[65],3,1,72,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[66],3,1,72,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[67],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[68],3,1,76,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[69],3,1,73,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[6],3,1,64,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[70],3,1,65,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[71],3,1,64,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[72],3,1,72,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[73],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[74],3,1,74,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[75],3,1,64,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[76],3,1,70,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[77],3,1,63,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[78],3,1,63,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[79],3,1,62,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[7],3,1,61,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[80],3,1,76,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[81],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[82],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[83],3,1,60,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[84],3,1,70,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[85],3,1,67,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[86],3,1,59,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[87],3,1,58,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[88],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[89],3,1,60,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[8],3,1,74,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[90],3,1,68,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[91],3,1,58,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[92],3,1,64,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[93],3,1,57,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[94],3,1,57,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[95],3,1,56,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[96],3,1,76,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[97],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[98],3,1,66,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[99],3,1,60,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/mem_in_1/instances_seq/mem_reg[9],3,1,68,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/rom_instant/instances_seq/data_out_reg,3,266,2471,1,1,0,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_hier/rom_instant/instances_seq/data_out_reg,3,269,2537,1,1,1,8,3,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/S_reg,3,77,821,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/add_inputs_reg,3,1,32,1,1,1,9,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/address_GF_dec_reg,3,7,69,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_0_reg,3,8,114,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_1_reg,3,8,102,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_2_reg,3,8,114,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_3_reg,3,8,110,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_4_reg,3,8,105,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_5_reg,3,8,112,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_6_reg,3,8,116,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/cnt203_7_reg,3,8,110,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/count_in0_reg,3,1,16,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/count_in1_reg,3,2,20,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/count_in2_reg,3,2,20,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/count_in3_reg,3,2,20,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/ip1_0_reg,3,1,16,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/out_GF_mult_0_reg,3,6,51,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg0_reg,3,13,154,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg1_reg,3,13,168,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg2_reg,3,13,178,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg3_reg,3,13,178,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg4_reg,3,14,172,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg5_reg,3,13,159,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg6_reg,3,13,159,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit0/instances_seq/xor_reg7_reg,3,13,157,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_hier/rom_instant/instances_seq/data_out_reg,3,269,2537,1,1,1,8,3,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/S_reg,3,76,843,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/add_inputs_reg,3,1,32,1,1,1,9,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/address_GF_dec_reg,3,7,60,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_0_reg,3,8,119,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_1_reg,3,8,105,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_2_reg,3,8,121,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_3_reg,3,8,112,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_4_reg,3,8,115,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_5_reg,3,8,114,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_6_reg,3,8,111,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/cnt203_7_reg,3,8,113,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/count_in0_reg,3,1,16,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/count_in1_reg,3,2,26,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/count_in2_reg,3,2,26,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/count_in3_reg,3,2,26,1,1,1,3,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/ip1_0_reg,3,1,16,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/out_GF_mult_0_reg,3,6,51,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg0_reg,3,13,155,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg1_reg,3,14,172,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg2_reg,3,13,182,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg3_reg,3,13,174,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg4_reg,3,13,176,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg5_reg,3,13,154,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg6_reg,3,13,161,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_hier/unit1/instances_seq/xor_reg7_reg,3,14,165,1,1,1,8,2,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/ip2_0_reg,3,39,418,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/ip2_1_reg,3,32,358,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_11_reg,3,5,51,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_15_reg,3,5,56,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_3_reg,3,5,56,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_5_reg,3,5,46,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_7_reg,3,5,54,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_9_reg,3,5,46,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/W_Add_reg,3,5,50,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/cnt8_reg,3,4,45,1,1,1,3,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/count_in_reg,3,4,39,1,1,1,3,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/input_byte0_reg,3,1,11,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/ip1_0_reg,3,3,28,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s0_reg,3,5,33,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s10_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s11_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s12_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s13_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s14_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s15_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s1_reg,3,5,33,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s2_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s3_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s4_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s5_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s6_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s7_reg,3,5,37,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s8_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/s9_reg,3,5,35,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x10_reg,3,13,130,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x11_reg,3,12,114,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x12_reg,3,14,129,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x13_reg,3,13,118,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x14_reg,3,13,128,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x15_reg,3,11,106,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x1_reg,3,13,121,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x2_reg,3,14,126,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x3_reg,3,12,116,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x4_reg,3,13,145,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x5_reg,3,13,119,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x6_reg,3,13,125,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x7_reg,3,11,110,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x8_reg,3,13,131,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x9_reg,3,13,127,1,1,1,9,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_0_reg,3,8,110,1,1,1,6,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_10_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_12_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_13_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_14_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_1_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_2_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_4_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_6_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/input_syndromes_unit/instances_seq/x_power_8_reg,3,5,47,1,1,0,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/data_out_reg,3,198,2238,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[0],3,1,40,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[100],3,1,46,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[101],3,1,48,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[102],3,1,48,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[103],3,1,50,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[104],3,1,46,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[105],3,1,48,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[106],3,1,48,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[107],3,1,50,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[108],3,1,48,1,1,1,8,1,9249,0
/designs/RS_dec/instances_hier/mem_out_1/instances_seq/mem_reg[109],3,1,50,1,1,1,8,1,9249,0
